sqrt_min,min,area,penetration
3.872983346,15,0.925925857,3.246753247
3.872983346,15,0.928574082,3.376623377
3.872983346,15,0.920092009,2.995692781
3.872983346,15,0.720253529,2.337662338
3.872983346,15,0.962962906,3.376623377
4.472135955,20,0.925925857,3.246753247
4.472135955,20,0.964288469,3.506493506
4.472135955,20,0.931098696,3.506493506
4.472135955,20,0.96009601,3.033134543
4.472135955,20,0.760267614,2.467532468
4.472135955,20,0.962962906,3.376623377
5.477225575,30,0.964288469,3.506493506
5.477225575,30,0.931098696,3.506493506
5.477225575,30,1.00010001,3.240182604
5.477225575,30,0.920323954,2.987012987
5.477225575,30,0.962962906,3.376623377
6.708203932,45,0.962962892,3.376623377
6.708203932,45,0.964288469,3.506493506
6.708203932,45,0.931098696,3.506493506
6.708203932,45,1.00010001,3.328913226
6.708203932,45,0.962962906,3.376623377
7.745966692,60,0.962962892,3.376623377
7.745966692,60,0.964288469,3.506493506
7.745966692,60,0.965583833,3.636363636
7.745966692,60,1.00010001,3.301046392
7.745966692,60,0.960338039,3.116883117
7.745966692,60,0.962962906,3.376623377
8.660254038,75,0.962962892,3.376623377
8.660254038,75,0.964288469,3.506493506
8.660254038,75,1.00010001,3.297311876
8.660254038,75,0.960338039,3.116883117
8.660254038,75,0.962962906,3.376623377
9.486832981,90,0.962962892,3.376623377
9.486832981,90,1.000002857,3.636363636
9.486832981,90,1.00006897,3.766233766
9.486832981,90,1.00010001,3.379406519
9.486832981,90,1.000352124,3.246753247
9.486832981,90,0.962962906,3.376623377
10.95445115,120,1.000002857,3.636363636
10.95445115,120,1.00006897,3.766233766
10.95445115,120,1.00010001,3.413945689
10.95445115,120,1.000352124,3.246753247
10.95445115,120,0.962962906,3.376623377
12.24744871,150,0.999999926,3.506493506
12.24744871,150,1.000002857,3.636363636
12.24744871,150,1.00006897,3.766233766
12.24744871,150,1.00010001,3.460885851
12.24744871,150,0.999999941,3.506493506
13.41640786,180,0.999999926,3.506493506
13.41640786,180,1.000002857,3.636363636
13.41640786,180,1.00006897,3.766233766
13.41640786,180,1.00010001,3.465317395
13.41640786,180,1.000352124,3.246753247
13.41640786,180,0.999999941,3.506493506
15.49193338,240,0.999999926,3.506493506
15.49193338,240,1.000002857,3.636363636
15.49193338,240,1.00010001,3.427878889
15.49193338,240,1.000352124,3.246753247
15.49193338,240,0.999999941,3.506493506
18.97366596,360,0.999999926,3.506493506
18.97366596,360,1.000002857,3.636363636
18.97366596,360,1.00006897,3.766233766
18.97366596,360,1.00010001,3.450980933
18.97366596,360,1.000352124,3.246753247
18.97366596,360,0.999999941,3.506493506
37.94733192,1440,1.000002857,3.636363636
37.94733192,1440,1.00006897,3.766233766
37.94733192,1440,1.00010001,3.431534014
37.94733192,1440,1.000352124,3.246753247
37.94733192,1440,0.999999941,3.506493506
1.414213562,2,0.291669097,0.886075949
1.414213562,2,0.320020481,1.012658228
1.414213562,2,0.20000128,0.632911392
1.414213562,2,0.230858022,0.759493671
1.414213562,2,0.359999934,1.139240506
2.236067977,5,0.375003125,1.139240506
2.236067977,5,0.400025602,1.265822785
2.236067977,5,0.360002304,1.139240506
2.236067977,5,0.346287033,1.139240506
2.236067977,5,0.480000115,1.518987342
2.236067977,5,0.399999926,1.265822785
3.16227766,10,0.500004167,1.518987342
3.16227766,10,0.520033282,1.64556962
3.16227766,10,0.500192382,1.64556962
3.16227766,10,0.640000154,2.025316456
3.16227766,10,0.559999897,1.772151899
3.872983346,15,0.583338194,1.772151899
3.872983346,15,0.600038402,1.898734177
3.872983346,15,0.640004096,2.025316456
3.872983346,15,0.615621393,2.025316456
3.872983346,15,0.800000192,2.53164557
3.872983346,15,0.719999868,2.278481013
4.472135955,20,0.640040963,2.025316456
4.472135955,20,0.720004608,2.278481013
4.472135955,20,0.692574067,2.278481013
4.472135955,20,0.840000202,2.658227848
4.472135955,20,0.75999986,2.405063291
5.477225575,30,0.791673264,2.405063291
5.477225575,30,0.680043523,2.151898734
5.477225575,30,0.880005632,2.784810127
5.477225575,30,0.808003078,2.658227848
5.477225575,30,0.879999838,2.784810127
6.708203932,45,0.916674306,2.784810127
6.708203932,45,0.760048643,2.405063291
6.708203932,45,0.920005888,2.911392405
6.708203932,45,0.884955752,2.911392405
6.708203932,45,0.96000023,3.037974684
6.708203932,45,0.919999831,2.911392405
7.745966692,60,0.95834132,2.911392405
7.745966692,60,0.760048643,2.405063291
7.745966692,60,0.923432089,3.037974684
7.745966692,60,0.96000023,3.037974684
7.745966692,60,0.919999831,2.911392405
8.660254038,75,0.95834132,2.911392405
8.660254038,75,0.840053763,2.658227848
8.660254038,75,0.920005888,2.911392405
8.660254038,75,0.923432089,3.037974684
8.660254038,75,0.96000023,3.037974684
8.660254038,75,0.919999831,2.911392405
9.486832981,90,0.920058884,2.911392405
9.486832981,90,0.920005888,2.911392405
9.486832981,90,0.923432089,3.037974684
9.486832981,90,0.96000023,3.037974684
9.486832981,90,0.919999831,2.911392405
10.95445115,120,0.95834132,2.911392405
10.95445115,120,0.920058884,2.911392405
10.95445115,120,0.960006144,3.037974684
10.95445115,120,0.961908426,3.164556962
10.95445115,120,0.919999831,2.911392405
12.24744871,150,0.95834132,2.911392405
12.24744871,150,0.960061444,3.037974684
12.24744871,150,0.960006144,3.037974684
12.24744871,150,0.961908426,3.164556962
12.24744871,150,0.96000023,3.037974684
12.24744871,150,0.919999831,2.911392405
13.41640786,180,0.95834132,2.911392405
13.41640786,180,0.960061444,3.037974684
13.41640786,180,0.961908426,3.164556962
13.41640786,180,0.96000023,3.037974684
13.41640786,180,0.959999823,3.037974684
15.49193338,240,0.95834132,2.911392405
15.49193338,240,0.960061444,3.037974684
15.49193338,240,0.960006144,3.037974684
15.49193338,240,1.000384763,3.291139241
15.49193338,240,0.96000023,3.037974684
15.49193338,240,0.959999823,3.037974684
18.97366596,360,1.000064004,3.164556962
18.97366596,360,1.0000064,3.164556962
18.97366596,360,1.000384763,3.291139241
18.97366596,360,1.00000024,3.164556962
18.97366596,360,0.959999823,3.037974684
37.94733192,1440,1.000008333,3.037974684
37.94733192,1440,1.000064004,3.164556962
37.94733192,1440,1.0000064,3.164556962
37.94733192,1440,1.000384763,3.291139241
37.94733192,1440,0.999999816,3.164556962
